Date,State,Confirmed,Deceased,Recovered
2020-06-27,Uttarakhand,66,0,87
2020-06-27,West Bengal,521,13,254
2020-06-28,Andaman and Nicobar Islands,11,0,2
2020-06-28,Andhra Pradesh,813,12,428
2020-06-28,Arunachal Pradesh,5,0,6
2020-06-28,Assam,327,1,274
2020-06-28,Bihar,244,4,226
2020-06-28,Chandigarh,3,0,1
2020-06-28,Chhattisgarh,84,0,125
2020-06-28,DD,0,0,0
2020-06-28,Dadra and Nagar Haveli and Daman and Diu,4,0,13
2020-06-28,Delhi,2889,65,3306
2020-06-28,Goa,70,1,58
2020-06-28,Gujarat,624,19,391
2020-06-28,Haryana,402,5,445
2020-06-28,Himachal Pradesh,22,0,17
2020-06-28,Jammu and Kashmir,127,1,91
2020-06-28,Jharkhand,25,0,69
2020-06-28,Karnataka,1267,16,220
2020-06-28,Kerala,118,0,42
2020-06-28,Ladakh,3,0,32
2020-06-28,Lakshadweep,0,0,0
2020-06-28,Madhya Pradesh,221,7,113
2020-06-28,Maharashtra,5493,156,2330
2020-06-28,Manipur,93,0,23
2020-06-28,Meghalaya,2,0,0
2020-06-28,Mizoram,1,0,0
2020-06-28,Nagaland,28,0,0
2020-06-28,Odisha,264,3,137
2020-06-28,Puducherry,29,1,31
2020-06-28,Punjab,160,5,206
2020-06-28,Rajasthan,327,8,244
2020-06-28,Sikkim,1,0,0
2020-06-28,State Unassigned,-184,0,0
2020-06-28,Tamil Nadu,3940,54,1443
2020-06-28,Telangana,983,4,244
2020-06-28,Total,19610,384,11631
2020-06-28,Tripura,12,0,8
2020-06-28,Uttar Pradesh,598,11,593
2020-06-28,Uttarakhand,32,1,109
2020-06-28,West Bengal,572,10,404
2020-06-29,Andaman and Nicobar Islands,7,0,0
2020-06-29,Andhra Pradesh,793,11,324
2020-06-29,Arunachal Pradesh,5,0,1
2020-06-29,Assam,302,0,245
2020-06-29,Bihar,394,1,218
2020-06-29,Chandigarh,3,0,13
2020-06-29,Chhattisgarh,101,0,88
2020-06-29,DD,0,0,0
2020-06-29,Dadra and Nagar Haveli and Daman and Diu,15,0,6
2020-06-29,Delhi,2084,57,3628
2020-06-29,Goa,53,0,46
2020-06-29,Gujarat,626,19,440
2020-06-29,Haryana,381,9,585
2020-06-29,Himachal Pradesh,26,0,38
2020-06-29,Jammu and Kashmir,144,1,269
2020-06-29,Jharkhand,62,3,56
2020-06-29,Karnataka,1105,19,176
2020-06-29,Kerala,122,1,79
2020-06-29,Ladakh,1,0,30
2020-06-29,Lakshadweep,0,0,0
2020-06-29,Madhya Pradesh,184,7,115
2020-06-29,Maharashtra,5257,181,2385
2020-06-29,Manipur,42,0,39
2020-06-29,Meghalaya,1,0,0
2020-06-29,Mizoram,0,0,6
2020-06-29,Nagaland,36,0,4
2020-06-29,Odisha,245,2,203
2020-06-29,Puducherry,42,0,10
2020-06-29,Punjab,202,5,238
2020-06-29,Rajasthan,389,6,310
2020-06-29,Sikkim,0,0,0
2020-06-29,State Unassigned,-554,0,0
2020-06-29,Tamil Nadu,3949,62,2212
2020-06-29,Telangana,975,6,410
2020-06-29,Total,18339,417,13497
2020-06-29,Tripura,34,0,6
2020-06-29,Uttar Pradesh,681,12,698
2020-06-29,Uttarakhand,8,1,93
2020-06-29,West Bengal,624,14,526
2020-06-30,Andaman and Nicobar Islands,7,0,0
2020-06-30,Andhra Pradesh,704,7,279
2020-06-30,Arunachal Pradesh,4,0,1
2020-06-30,Assam,613,1,314
2020-06-30,Bihar,370,5,170
2020-06-30,Chandigarh,6,0,15
2020-06-30,Chhattisgarh,63,0,100
2020-06-30,DD,0,0,0
2020-06-30,Dadra and Nagar Haveli and Daman and Diu,10,0,7
2020-06-30,Delhi,2199,62,2113
2020-06-30,Goa,64,0,72
2020-06-30,Gujarat,620,20,422
2020-06-30,Haryana,338,4,470
2020-06-30,Himachal Pradesh,11,1,19
2020-06-30,Jammu and Kashmir,260,6,137
2020-06-30,Jharkhand,64,0,35
2020-06-30,Karnataka,947,20,235
2020-06-30,Kerala,131,1,75
2020-06-30,Ladakh,9,0,32
2020-06-30,Lakshadweep,0,0,0
2020-06-30,Madhya Pradesh,223,8,196
2020-06-30,Maharashtra,4878,245,1951
2020-06-30,Manipur,7,0,59
2020-06-30,Meghalaya,2,0,0
2020-06-30,Mizoram,9,0,61
2020-06-30,Nagaland,8,0,0
2020-06-30,Odisha,206,2,243
2020-06-30,Puducherry,24,1,10
2020-06-30,Punjab,150,6,103
2020-06-30,Rajasthan,348,8,299
2020-06-30,Sikkim,0,0,1
2020-06-30,State Unassigned,-281,0,0
2020-06-30,Tamil Nadu,3943,60,2325
2020-06-30,Telangana,945,7,1712
2020-06-30,Total,18256,506,12565
2020-06-30,Tripura,8,0,0
2020-06-30,Uttar Pradesh,664,25,578
2020-06-30,Uttarakhand,50,2,120
2020-06-30,West Bengal,652,15,411
2020-07-01,Andaman and Nicobar Islands,3,0,5
2020-07-01,Andhra Pradesh,657,6,477
2020-07-01,Arunachal Pradesh,4,0,4
2020-07-01,Assam,548,0,184
2020-07-01,Bihar,216,5,267
2020-07-01,Chandigarh,6,0,3
2020-07-01,Chhattisgarh,82,1,53
2020-07-01,DD,0,0,0
2020-07-01,Dadra and Nagar Haveli and Daman and Diu,16,0,27
2020-07-01,Delhi,2442,61,1644
2020-07-01,Goa,72,1,74
2020-07-01,Gujarat,675,21,368
2020-07-01,Haryana,393,4,527
2020-07-01,Himachal Pradesh,26,0,42
2020-07-01,Jammu and Kashmir,198,4,134
2020-07-01,Jharkhand,35,0,47
2020-07-01,Karnataka,1272,7,145
2020-07-01,Kerala,151,1,132
2020-07-01,Ladakh,17,0,46
2020-07-01,Lakshadweep,0,0,0
2020-07-01,Madhya Pradesh,268,9,260
2020-07-01,Maharashtra,5537,198,2243
2020-07-01,Manipur,26,0,26
2020-07-01,Meghalaya,2,0,0
2020-07-01,Mizoram,0,0,1
2020-07-01,Nagaland,42,0,14
2020-07-01,Odisha,251,1,164
2020-07-01,Puducherry,25,0,29
2020-07-01,Punjab,100,5,122
2020-07-01,Rajasthan,304,8,354
2020-07-01,Sikkim,1,0,2
2020-07-01,State Unassigned,-89,0,0
2020-07-01,Tamil Nadu,3882,63,2852
2020-07-01,Telangana,1018,7,788
2020-07-01,Total,19429,438,12064
2020-07-01,Tripura,8,0,1
2020-07-01,Uttar Pradesh,564,21,545
2020-07-01,Uttarakhand,66,0,86
2020-07-01,West Bengal,611,15,398
2020-07-02,Andaman and Nicobar Islands,9,0,1
2020-07-02,Andhra Pradesh,845,5,325
2020-07-02,Arunachal Pradesh,37,0,5
2020-07-02,Assam,479,2,275
2020-07-02,Bihar,478,5,183
2020-07-02,Chandigarh,4,0,22
2020-07-02,Chhattisgarh,73,0,59
2020-07-02,DD,0,0,0
2020-07-02,Dadra and Nagar Haveli and Daman and Diu,25,0,3
2020-07-02,Delhi,2373,61,3015
2020-07-02,Goa,95,0,64
2020-07-02,Gujarat,681,19,563
2020-07-02,Haryana,568,11,520
2020-07-02,Himachal Pradesh,35,0,15
2020-07-02,Jammu and Kashmir,154,10,118
2020-07-02,Jharkhand,60,0,57
2020-07-02,Karnataka,1502,19,271
2020-07-02,Kerala,160,0,202
2020-07-02,Ladakh,1,0,35
2020-07-02,Lakshadweep,0,0,0
2020-07-02,Madhya Pradesh,245,8,160
2020-07-02,Maharashtra,6328,125,8018
2020-07-02,Manipur,19,0,37
2020-07-02,Meghalaya,3,0,1
2020-07-02,Mizoram,2,0,3
2020-07-02,Nagaland,34,0,15
2020-07-02,Odisha,229,2,149
2020-07-02,Puducherry,63,0,30
2020-07-02,Punjab,116,3,155
2020-07-02,Rajasthan,350,9,374
2020-07-02,Sikkim,12,0,0
2020-07-02,State Unassigned,-83,0,0
2020-07-02,Tamil Nadu,4343,57,3095
2020-07-02,Telangana,1213,8,987
2020-07-02,Total,21947,378,19999
2020-07-02,Tripura,39,0,53
2020-07-02,Uttar Pradesh,769,17,592
2020-07-02,Uttarakhand,37,1,88
2020-07-02,West Bengal,649,16,509
2020-07-03,Andaman and Nicobar Islands,7,0,3
2020-07-03,Andhra Pradesh,837,8,319
2020-07-03,Arunachal Pradesh,20,0,4
2020-07-03,Assam,365,0,221
2020-07-03,Bihar,426,6,217
2020-07-03,Chandigarh,4,0,4
2020-07-03,Chhattisgarh,52,0,52
2020-07-03,DD,0,0,0
2020-07-03,Dadra and Nagar Haveli and Daman and Diu,50,0,21
2020-07-03,Delhi,2520,59,2617
2020-07-03,Goa,94,0,38
2020-07-03,Gujarat,687,18,340
2020-07-03,Haryana,494,4,672
2020-07-03,Himachal Pradesh,19,0,39
2020-07-03,Jammu and Kashmir,170,4,101
2020-07-03,Jharkhand,112,0,13
2020-07-03,Karnataka,1694,21,471
2020-07-03,Kerala,211,0,201
2020-07-03,Ladakh,11,0,47
2020-07-03,Lakshadweep,0,0,0
2020-07-03,Madhya Pradesh,191,4,234
2020-07-03,Maharashtra,6364,198,3515
2020-07-03,Manipur,37,0,23
2020-07-03,Meghalaya,4,0,0
2020-07-03,Mizoram,0,0,1
2020-07-03,Nagaland,4,0,31
2020-07-03,Odisha,561,2,203
2020-07-03,Puducherry,22,1,53
2020-07-03,Punjab,153,5,122
2020-07-03,Rajasthan,390,10,333
2020-07-03,Sikkim,1,0,0
2020-07-03,State Unassigned,-801,0,0
2020-07-03,Tamil Nadu,4329,64,2357
2020-07-03,Telangana,1892,8,1126
2020-07-03,Total,22718,444,14417
2020-07-03,Tripura,93,0,53
2020-07-03,Uttar Pradesh,972,14,376
2020-07-03,Uttarakhand,64,0,76
2020-07-03,West Bengal,669,18,534
2020-07-04,Andaman and Nicobar Islands,3,0,12
2020-07-04,Andhra Pradesh,765,12,376
2020-07-04,Arunachal Pradesh,7,0,1
2020-07-04,Assam,1202,0,416
2020-07-04,Bihar,349,4,277
2020-07-04,Chandigarh,5,0,2
2020-07-04,Chhattisgarh,96,0,112
2020-07-04,DD,0,0,0
2020-07-04,Dadra and Nagar Haveli and Daman and Diu,37,0,9
2020-07-04,Delhi,2505,81,2632
2020-07-04,Goa,108,2,53
2020-07-04,Gujarat,712,21,473
2020-07-04,Haryana,545,5,566
2020-07-04,Himachal Pradesh,13,1,25
2020-07-04,Jammu and Kashmir,227,8,68
2020-07-04,Jharkhand,42,3,34
2020-07-04,Karnataka,1839,42,439
2020-07-04,Kerala,240,0,209
2020-07-04,Ladakh,3,0,50
2020-07-04,Lakshadweep,0,0,0
2020-07-04,Madhya Pradesh,307,5,185
2020-07-04,Maharashtra,7074,295,3395
2020-07-04,Manipur,9,0,28
2020-07-04,Meghalaya,8,0,0
2020-07-04,Mizoram,2,0,3
2020-07-04,Nagaland,24,0,0
2020-07-04,Odisha,495,6,229
2020-07-04,Puducherry,80,1,21
2020-07-04,Punjab,172,5,40
2020-07-04,Rajasthan,480,7,359
2020-07-04,Sikkim,1,0,0
2020-07-04,State Unassigned,-1032,0,0
2020-07-04,Tamil Nadu,4280,65,2214
2020-07-04,Telangana,1850,5,1342
2020-07-04,Total,24018,611,14746
2020-07-04,Tripura,25,0,3
2020-07-04,Uttar Pradesh,757,24,557
2020-07-04,Uttarakhand,45,0,21
2020-07-04,West Bengal,743,19,595
2020-07-05,Andaman and Nicobar Islands,6,0,6
2020-07-05,Andhra Pradesh,998,14,414
2020-07-05,Arunachal Pradesh,10,0,2
2020-07-05,Assam,735,0,690
2020-07-05,Bihar,403,2,277
2020-07-05,Chandigarh,7,0,0
2020-07-05,Chhattisgarh,46,0,52
2020-07-05,DD,0,0,0
2020-07-05,Dadra and Nagar Haveli and Daman and Diu,32,0,17
2020-07-05,Delhi,2244,63,3083
2020-07-05,Goa,77,1,111
2020-07-05,Gujarat,725,18,486
2020-07-05,Haryana,457,5,687
2020-07-05,Himachal Pradesh,17,0,28
2020-07-05,Jammu and Kashmir,183,5,112
2020-07-05,Jharkhand,68,1,10
2020-07-05,Karnataka,1925,37,603
2020-07-05,Kerala,225,0,126
2020-07-05,Ladakh,0,0,0
2020-07-05,Lakshadweep,0,0,0
2020-07-05,Madhya Pradesh,326,10,177
2020-07-05,Maharashtra,6555,151,3658
2020-07-05,Manipur,41,0,22
2020-07-05,Meghalaya,2,0,0
2020-07-05,Mizoram,22,0,3
2020-07-05,Nagaland,27,0,3
2020-07-05,Odisha,469,3,290
2020-07-05,Puducherry,42,0,43
2020-07-05,Punjab,174,2,102
2020-07-05,Rajasthan,632,9,288
2020-07-05,Sikkim,22,0,9
2020-07-05,State Unassigned,-370,0,0
2020-07-05,Tamil Nadu,4150,60,2186
2020-07-05,Telangana,1590,7,1166
2020-07-05,Total,23942,421,15829
2020-07-05,Tripura,23,0,4
2020-07-05,Uttar Pradesh,1153,12,607
2020-07-05,Uttarakhand,31,0,22
2020-07-05,West Bengal,895,21,545
2020-07-06,Andaman and Nicobar Islands,16,0,2
2020-07-06,Andhra Pradesh,1322,7,498
2020-07-06,Arunachal Pradesh,1,1,14
2020-07-06,Assam,786,0,508
2020-07-06,Bihar,280,7,249
2020-07-06,Chandigarh,21,0,6
2020-07-06,Chhattisgarh,98,0,66
2020-07-06,DD,0,0,0
2020-07-06,Dadra and Nagar Haveli and Daman and Diu,27,0,16
2020-07-06,Delhi,1379,48,749
2020-07-06,Goa,52,0,125
2020-07-06,Gujarat,735,17,423
2020-07-06,Haryana,499,11,391
2020-07-06,Himachal Pradesh,14,0,26
2020-07-06,Jammu and Kashmir,246,6,63
2020-07-06,Jharkhand,47,1,23
2020-07-06,Karnataka,1843,30,680
2020-07-06,Kerala,193,2,167
2020-07-06,Ladakh,0,0,10
2020-07-06,Lakshadweep,0,0,0
2020-07-06,Madhya Pradesh,354,9,168
2020-07-06,Maharashtra,5368,204,3522
2020-07-06,Manipur,24,0,45
2020-07-06,Meghalaya,16,0,0
2020-07-06,Mizoram,11,0,0
2020-07-06,Nagaland,35,0,12
2020-07-06,Odisha,456,2,262
2020-07-06,Puducherry,65,0,32
2020-07-06,Punjab,208,5,86
2020-07-06,Rajasthan,524,5,350
2020-07-06,Sikkim,0,0,4
2020-07-06,State Unassigned,284,0,0
2020-07-06,Tamil Nadu,3827,61,3793
2020-07-06,Telangana,1831,11,2078
2020-07-06,Total,22500,473,15315
2020-07-06,Tripura,111,0,13
2020-07-06,Uttar Pradesh,929,24,348
2020-07-06,Uttarakhand,37,0,62
2020-07-06,West Bengal,861,22,524
2020-07-07,Andaman and Nicobar Islands,6,0,0
2020-07-07,Andhra Pradesh,1178,13,825
2020-07-07,Arunachal Pradesh,6,0,13
2020-07-07,Assam,814,2,388
2020-07-07,Bihar,385,1,324
2020-07-07,Chandigarh,5,1,0
2020-07-07,Chhattisgarh,110,0,84
2020-07-07,DD,0,0,0
2020-07-07,Dadra and Nagar Haveli and Daman and Diu,27,1,10
2020-07-07,Delhi,2008,50,2129
2020-07-07,Goa,90,1,95
2020-07-07,Gujarat,778,17,421
2020-07-07,Haryana,495,3,310
2020-07-07,Himachal Pradesh,6,0,27
2020-07-07,Jammu and Kashmir,256,5,81
2020-07-07,Jharkhand,164,2,36
2020-07-07,Karnataka,1498,15,571
2020-07-07,Kerala,272,0,111
2020-07-07,Ladakh,36,0,24
2020-07-07,Lakshadweep,0,0,0
2020-07-07,Madhya Pradesh,343,5,189
2020-07-07,Maharashtra,5134,224,3296
2020-07-07,Manipur,40,0,37
2020-07-07,Meghalaya,6,0,0
2020-07-07,Mizoram,1,0,6
2020-07-07,Nagaland,19,0,60
2020-07-07,Odisha,571,6,217
2020-07-07,Puducherry,32,0,37
2020-07-07,Punjab,258,6,60
2020-07-07,Rajasthan,716,11,297
2020-07-07,Sikkim,2,0,0
2020-07-07,State Unassigned,121,0,0
2020-07-07,Tamil Nadu,3616,65,4545
2020-07-07,Telangana,1879,7,1506
2020-07-07,Total,23147,479,16836
2020-07-07,Tripura,24,0,29
2020-07-07,Uttar Pradesh,1332,18,518
2020-07-07,Uttarakhand,69,1,35
2020-07-07,West Bengal,850,25,555
2020-07-08,Andaman and Nicobar Islands,2,0,0
2020-07-08,Andhra Pradesh,1062,12,1356
2020-07-08,Arunachal Pradesh,11,0,4
2020-07-08,Assam,696,6,397
2020-07-08,Bihar,749,2,203
2020-07-08,Chandigarh,15,0,1
2020-07-08,Chhattisgarh,111,0,107
2020-07-08,DD,0,0,0
2020-07-08,Dadra and Nagar Haveli and Daman and Diu,15,0,11
2020-07-08,Delhi,2033,48,3982
2020-07-08,Goa,136,0,51
2020-07-08,Gujarat,783,16,569
2020-07-08,Haryana,691,3,461
2020-07-08,Himachal Pradesh,18,0,43
2020-07-08,Jammu and Kashmir,330,6,168
2020-07-08,Jharkhand,116,0,66
2020-07-08,Karnataka,2062,54,778
2020-07-08,Kerala,301,0,107
2020-07-08,Ladakh,6,0,28
2020-07-08,Lakshadweep,0,0,0
2020-07-08,Madhya Pradesh,409,7,219
2020-07-08,Maharashtra,6603,198,4634
2020-07-08,Manipur,5,0,22
2020-07-08,Meghalaya,6,1,2
2020-07-08,Mizoram,5,0,4
2020-07-08,Nagaland,13,0,1
2020-07-08,Odisha,527,7,303
2020-07-08,Puducherry,110,0,67
2020-07-08,Punjab,158,3,274
2020-07-08,Rajasthan,659,10,291
2020-07-08,Sikkim,6,0,6
2020-07-08,State Unassigned,-16,0,0
2020-07-08,Tamil Nadu,3756,64,3051
2020-07-08,Telangana,1924,11,992
2020-07-08,Total,25561,492,19508
2020-07-08,Tripura,57,0,76
2020-07-08,Uttar Pradesh,1188,18,704
2020-07-08,Uttarakhand,28,3,29
2020-07-08,West Bengal,986,23,501
2020-07-09,Andaman and Nicobar Islands,7,0,9
2020-07-09,Andhra Pradesh,1555,13,1053
2020-07-09,Arunachal Pradesh,15,0,11
2020-07-09,Assam,568,5,421
2020-07-09,Bihar,704,9,251
2020-07-09,Chandigarh,16,0,1
2020-07-09,Chhattisgarh,140,1,68
2020-07-09,DD,0,0,0
2020-07-09,Dadra and Nagar Haveli and Daman and Diu,14,0,10
2020-07-09,Delhi,2187,45,4027
2020-07-09,Goa,112,1,66
2020-07-09,Gujarat,861,15,429
2020-07-09,Haryana,674,5,399
2020-07-09,Himachal Pradesh,39,0,13
2020-07-09,Jammu and Kashmir,240,5,128
2020-07-09,Jharkhand,134,1,40
2020-07-09,Karnataka,2228,17,957
2020-07-09,Kerala,339,0,149
2020-07-09,Ladakh,8,0,27
2020-07-09,Lakshadweep,0,0,0
2020-07-09,Madhya Pradesh,305,5,245
2020-07-09,Maharashtra,6875,219,4067
2020-07-09,Manipur,15,0,6
2020-07-09,Meghalaya,13,0,0
2020-07-09,Mizoram,0,0,0
2020-07-09,Nagaland,16,0,0
2020-07-09,Odisha,577,6,401
2020-07-09,Puducherry,49,2,35
2020-07-09,Punjab,233,5,117
2020-07-09,Rajasthan,500,9,204
2020-07-09,Sikkim,1,0,0
2020-07-09,State Unassigned,-633,0,0
2020-07-09,Tamil Nadu,4231,65,3994
2020-07-09,Telangana,1410,7,913
2020-07-09,Total,25790,479,19408
2020-07-09,Tripura,16,0,14
2020-07-09,Uttar Pradesh,1206,17,796
2020-07-09,Uttarakhand,47,0,22
2020-07-09,West Bengal,1088,27,535
2020-07-10,Andaman and Nicobar Islands,0,0,9
2020-07-10,Andhra Pradesh,1608,15,1040
2020-07-10,Arunachal Pradesh,33,0,0
2020-07-10,Assam,936,8,701
2020-07-10,Bihar,352,2,459
2020-07-10,Chandigarh,13,0,5
2020-07-10,Chhattisgarh,166,2,125
2020-07-10,DD,0,0,0
2020-07-10,Dadra and Nagar Haveli and Daman and Diu,14,0,19
2020-07-10,Delhi,2089,42,2468
2020-07-10,Goa,100,0,74
2020-07-10,Gujarat,875,14,441
2020-07-10,Haryana,570,3,399
2020-07-10,Himachal Pradesh,31,0,39
2020-07-10,Jammu and Kashmir,387,5,91
2020-07-10,Jharkhand,250,0,14
2020-07-10,Karnataka,2313,57,1003
2020-07-10,Kerala,416,0,112
2020-07-10,Ladakh,9,0,2
2020-07-10,Lakshadweep,0,0,0
2020-07-10,Madhya Pradesh,316,4,249
2020-07-10,Maharashtra,7862,226,5366
2020-07-10,Manipur,132,0,33
2020-07-10,Meghalaya,73,0,0
2020-07-10,Mizoram,23,0,0
2020-07-10,Nagaland,59,0,0
2020-07-10,Odisha,755,6,565
2020-07-10,Puducherry,72,1,18
2020-07-10,Punjab,217,4,72
2020-07-10,Rajasthan,611,6,550
2020-07-10,Sikkim,0,0,9
2020-07-10,State Unassigned,-224,0,0
2020-07-10,Tamil Nadu,3680,64,4163
2020-07-10,Telangana,1278,8,1013
2020-07-10,Total,27762,520,20289
2020-07-10,Tripura,142,0,34
2020-07-10,Uttar Pradesh,1338,27,660
2020-07-10,Uttarakhand,68,0,34
2020-07-10,West Bengal,1198,26,522
2020-07-11,Andaman and Nicobar Islands,0,0,0
2020-07-11,Andhra Pradesh,1813,17,1199
2020-07-11,Arunachal Pradesh,6,0,5
2020-07-11,Assam,535,2,578
2020-07-11,Bihar,709,7,740
2020-07-11,Chandigarh,13,1,5
2020-07-11,Chhattisgarh,65,0,42
2020-07-11,DD,0,0,0
2020-07-11,Dadra and Nagar Haveli and Daman and Diu,14,0,12
2020-07-11,Delhi,1781,34,2998
2020-07-11,Goa,117,3,81
2020-07-11,Gujarat,872,10,502
2020-07-11,Haryana,648,7,490
2020-07-11,Himachal Pradesh,11,0,23
2020-07-11,Jammu and Kashmir,268,10,109
2020-07-11,Jharkhand,145,1,32
2020-07-11,Karnataka,2798,70,880
2020-07-11,Kerala,488,2,143
2020-07-11,Ladakh,13,0,11
2020-07-11,Lakshadweep,0,0,0
2020-07-11,Madhya Pradesh,544,6,198
2020-07-11,Maharashtra,8139,223,4360
2020-07-11,Manipur,11,0,11
2020-07-11,Meghalaya,76,0,0
2020-07-11,Mizoram,1,0,7
2020-07-11,Nagaland,16,0,9
2020-07-11,Odisha,570,6,388
2020-07-11,Puducherry,65,1,53
2020-07-11,Punjab,230,8,23
2020-07-11,Rajasthan,574,6,249
2020-07-11,Sikkim,26,0,0
2020-07-11,State Unassigned,-745,0,0
2020-07-11,Tamil Nadu,3965,69,3591
2020-07-11,Telangana,1178,9,1714
2020-07-11,Total,27757,543,19981
2020-07-11,Tripura,31,1,3
2020-07-11,Uttar Pradesh,1392,24,902
2020-07-11,Uttarakhand,44,0,12
2020-07-11,West Bengal,1344,26,611
2020-07-12,Andaman and Nicobar Islands,7,0,8
2020-07-12,Andhra Pradesh,1933,19,1019
2020-07-12,Arunachal Pradesh,19,0,13
2020-07-12,Assam,735,4,468
2020-07-12,Bihar,1266,7,962
2020-07-12,Chandigarh,10,0,4
2020-07-12,Chhattisgarh,184,2,83
2020-07-12,DD,0,0,0
2020-07-12,Dadra and Nagar Haveli and Daman and Diu,16,0,31
2020-07-12,Delhi,1573,37,2276
2020-07-12,Goa,85,2,59
2020-07-12,Gujarat,879,13,513
2020-07-12,Haryana,658,4,589
2020-07-12,Himachal Pradesh,31,0,21
2020-07-12,Jammu and Kashmir,357,10,84
2020-07-12,Jharkhand,97,7,52
2020-07-12,Karnataka,2627,71,693
2020-07-12,Kerala,435,2,132
2020-07-12,Ladakh,9,0,0
2020-07-12,Lakshadweep,0,0,0
2020-07-12,Madhya Pradesh,431,9,197
2020-07-12,Maharashtra,7827,173,3340
2020-07-12,Manipur,16,0,53
2020-07-12,Meghalaya,33,0,0
2020-07-12,Mizoram,4,0,0
2020-07-12,Nagaland,26,0,14
2020-07-12,Odisha,595,5,390
2020-07-12,Puducherry,81,0,49
2020-07-12,Punjab,234,4,352
2020-07-12,Rajasthan,644,7,234
2020-07-12,Sikkim,4,0,1
2020-07-12,State Unassigned,-392,0,0
2020-07-12,Tamil Nadu,4244,68,3617
2020-07-12,Telangana,1269,8,1563
2020-07-12,Total,29106,500,18198
2020-07-12,Tripura,105,0,46
2020-07-12,Uttar Pradesh,1384,21,645
2020-07-12,Uttarakhand,120,1,68
2020-07-12,West Bengal,1560,26,622
2020-07-13,Andaman and Nicobar Islands,3,0,9
2020-07-13,Andhra Pradesh,1935,37,1052
2020-07-13,Arunachal Pradesh,27,1,7
2020-07-13,Assam,1001,4,522
2020-07-13,Bihar,1116,9,411
2020-07-13,Chandigarh,29,0,6
2020-07-13,Chhattisgarh,184,0,49
2020-07-13,DD,0,0,0
2020-07-13,Dadra and Nagar Haveli and Daman and Diu,25,0,42
2020-07-13,Delhi,1246,40,1344
2020-07-13,Goa,130,3,53
2020-07-13,Gujarat,902,10,608
2020-07-13,Haryana,689,7,654
2020-07-13,Himachal Pradesh,30,0,11
2020-07-13,Jammu and Kashmir,314,8,116
2020-07-13,Jharkhand,203,2,43
2020-07-13,Karnataka,2738,73,838
2020-07-13,Kerala,449,2,162
2020-07-13,Ladakh,7,0,18
2020-07-13,Lakshadweep,0,0,0
2020-07-13,Madhya Pradesh,575,10,332
2020-07-13,Maharashtra,6497,193,4182
2020-07-13,Manipur,17,0,74
2020-07-13,Meghalaya,21,0,1
2020-07-13,Mizoram,2,0,1
2020-07-13,Nagaland,71,0,13
2020-07-13,Odisha,616,7,505
2020-07-13,Puducherry,50,0,46
2020-07-13,Punjab,357,5,194
2020-07-13,Rajasthan,544,8,527
2020-07-13,Sikkim,2,0,6
2020-07-13,State Unassigned,-666,0,0
2020-07-13,Tamil Nadu,4328,66,3035
2020-07-13,Telangana,1550,9,1197
2020-07-13,Total,28178,541,17683
2020-07-13,Tripura,26,0,54
2020-07-13,Uttar Pradesh,1654,21,869
2020-07-13,Uttarakhand,71,2,70
2020-07-13,West Bengal,1435,24,632
2020-07-14,Andaman and Nicobar Islands,5,0,20
2020-07-14,Andhra Pradesh,1916,43,1003
2020-07-14,Arunachal Pradesh,75,0,8
2020-07-14,Assam,859,6,757
2020-07-14,Bihar,1432,9,655
2020-07-14,Chandigarh,12,2,23
2020-07-14,Chhattisgarh,114,1,73
2020-07-14,DD,0,0,0
2020-07-14,Dadra and Nagar Haveli and Daman and Diu,16,0,33
2020-07-14,Delhi,1606,35,1924
2020-07-14,Goa,170,1,67
2020-07-14,Gujarat,915,14,749
2020-07-14,Haryana,699,4,453
2020-07-14,Himachal Pradesh,66,0,11
2020-07-14,Jammu and Kashmir,346,8,128
2020-07-14,Jharkhand,262,3,77
2020-07-14,Karnataka,2496,87,1142
2020-07-14,Kerala,608,1,181
2020-07-14,Ladakh,35,0,0
2020-07-14,Lakshadweep,0,0,0
2020-07-14,Madhya Pradesh,798,10,367
2020-07-14,Maharashtra,6741,213,4500
2020-07-14,Manipur,46,0,50
2020-07-14,Meghalaya,2,0,0
2020-07-14,Mizoram,5,0,8
2020-07-14,Nagaland,51,0,6
2020-07-14,Odisha,543,5,609
2020-07-14,Puducherry,63,0,44
2020-07-14,Punjab,333,9,77
2020-07-14,Rajasthan,635,6,539
2020-07-14,Sikkim,45,0,-1
2020-07-14,State Unassigned,-179,0,0
2020-07-14,Tamil Nadu,4526,67,4743
2020-07-14,Telangana,1524,10,1161
2020-07-14,Total,29917,587,20977
2020-07-14,Tripura,90,0,63
2020-07-14,Uttar Pradesh,1594,28,778
2020-07-14,Uttarakhand,78,1,11
2020-07-14,West Bengal,1390,24,718
2020-07-15,Andaman and Nicobar Islands,5,0,1
2020-07-15,Andhra Pradesh,2432,44,911
2020-07-15,Arunachal Pradesh,29,0,0
2020-07-15,Assam,1088,2,715
2020-07-15,Bihar,1320,14,514
2020-07-15,Chandigarh,19,1,13
2020-07-15,Chhattisgarh,177,0,49
2020-07-15,DD,0,0,0
2020-07-15,Dadra and Nagar Haveli and Daman and Diu,17,1,28
2020-07-15,Delhi,1647,41,2463
2020-07-15,Goa,198,0,67
2020-07-15,Gujarat,925,10,791
2020-07-15,Haryana,678,7,577
2020-07-15,Himachal Pradesh,32,0,28
